,business_id,Japanese,Mexican,Italian,American,Chinese,Thai,Creperies,French
738,Z1E36owKeeZKDL-9ZuanJw,False,False,False,False,False,False,False,False
739,1WD2WT0klJT7t-zL5ZmfUw,False,False,False,True,False,False,False,False
740,2lUp2T09MltaVT5awHRElA,False,False,False,False,True,False,False,False
741,mC263CTDDRaeqg-pFju4Xw,False,False,True,True,False,False,False,False
742,ID5wWJ9C7G0hfbQilvlfxA,False,True,False,False,False,False,False,False
743,95CCHowiE0W_ovv5-9lQAQ,False,True,False,True,False,False,False,False
744,pHJu8tj3sI8eC5aIHLFEfQ,False,False,True,True,False,False,False,False
745,aYyj9OdH059CoEXadmldXA,True,False,False,False,False,False,False,False
746,WX8cx6tfFcEn0cK4cIbWag,False,False,True,True,False,False,False,False
747,gHq85iAANw1eIOVzkzRrpg,False,False,False,True,False,False,False,False
748,G64LZzcDOBzR55jn2yRKYw,False,False,False,False,False,False,False,False
749,JpgVl3d20CMRNjf1DVnzGA,False,False,False,False,False,False,False,False
750,EvxTD0ETbbFbFjUMWhHbIw,True,False,False,False,False,False,False,False
751,wPGjrXl1W0Bb8m2L7nBAew,False,False,False,False,False,False,False,False
752,3aKRYHFXMjKiaSAsVH4qiw,False,False,False,False,False,False,False,False
753,9km51KaQujxsSgdaG9gYSw,False,False,False,False,False,False,False,False
754,mqd1Aasl9aMqqa8CKjwEeQ,False,False,False,True,False,False,False,False
755,5EIuCcoHY2evAhFMBV6G6g,False,False,False,False,False,False,False,True
756,wkKlpSx3OcoGJiv7p8VZzw,False,False,False,True,False,False,False,False
757,W90h9VXUSdRz1_uJhweVPQ,True,False,False,False,True,False,False,False
758,JTD_PsAqE8f5qF6ssXwbkA,False,True,False,False,False,False,False,False
759,Qy_tDaVTWlS14fEglzo1Tg,False,False,False,True,False,False,False,False
760,4mYPOzBokDgz307TW2EIKw,False,False,False,False,False,False,False,False
761,8FUzCm4Q13MJMX7N6ftmQw,False,False,False,False,True,False,False,False
762,kmdFk8ETfXiuoS364jaJFA,False,False,False,False,False,False,False,False
763,pwdZMC9Q2QH2uNbUj3NDeA,True,False,False,False,False,False,False,False
764,P7pxQFqr7yBKMMI2J51udw,False,False,False,True,False,False,False,False
765,a2fqQVxtFGc-bjKQ3BXItA,False,False,False,True,False,False,False,False
766,7nRlDLrob6oK5zmGo4Vpbg,False,False,False,True,False,False,False,False
767,xk-fOf_M39kDTgzfVgu0Tw,False,False,False,True,False,False,False,False
768,e2ApirIzYID9xIye0r_gKQ,False,True,False,True,False,False,False,False
769,310Eyru1zsZ9K7BA-bgPQw,False,False,False,False,True,False,False,False
770,XTtNTWH_Nqv27RC7OtS7dQ,False,False,False,True,False,False,False,False
771,B7wVtgjOxkFNOoD6S11Urw,False,False,False,True,False,False,False,False
772,4Pl-ziYL2oerGyIPlwVdmA,False,False,False,False,False,True,False,False
773,LwQB9H3jZ9wTk24Lr-AnZQ,False,False,False,True,False,False,False,False
774,uQavb7YPhMo89AjwZcjb0w,False,False,False,False,False,False,False,False
775,Ehy00JWQixgoXzisVKhvag,False,False,True,True,False,False,False,False
776,SZD6OTT1cc-ZznfAoyKudw,False,True,False,False,False,False,False,False
777,9iCgfQ7ffWtroHbde7q-pQ,False,False,False,True,False,False,False,False
778,9ehTNgvu0vZgHjWkQqF6KQ,False,True,False,False,False,False,False,False
779,XxYU9t50R5NnyUBmZVCEJg,False,True,False,False,False,False,False,False
780,mi54jbLiMo1L6vPnqW15CQ,False,True,False,False,False,False,False,False
781,YTqtM2WFhcMZGeAGA08Cfg,False,True,False,False,False,False,False,False
782,pRlO48w4GkWEPEYIH2tHsw,False,False,False,True,False,False,False,True
783,meK_kwDzNrke0hQNEpn4dw,False,False,False,False,True,False,False,False
784,HV2vPReKp0n0E6zgjsu4Mg,False,True,False,False,False,False,False,False
785,FMnH5WIRLyexBYMBUUnDxQ,False,False,False,True,False,False,False,False
786,W8apgXmOxESpoL_EeogC5w,True,False,False,False,False,False,False,False
787,4Hx-brYb86k4C1VSKPvj7g,False,False,False,False,False,False,False,False
788,WKrCvD-CoDZnCj3nsMCrRw,False,False,False,True,False,False,False,False
789,gKPGer8_b532vRzEjsXQxA,False,False,True,False,False,False,False,False
790,X1Y2II3AYdoxa70nTTfUPQ,False,True,False,True,False,False,False,False
791,PQER4ba8Q0zqB1G2QiXamQ,False,False,False,True,False,False,False,False
792,qE9yIXn2GQb2-4a_qOOKzg,False,False,False,False,False,False,False,False
793,qhbUNmiGKmw343Fj7qlEsQ,False,False,False,True,False,False,False,False
794,0zoXYHq82haayMaV952jEQ,False,False,False,True,False,False,False,False
795,TCWMgOiV0PxQkWE1SyBIWQ,True,False,False,True,False,False,False,False
796,NEZCr0zLIPNYWNF57KsJJQ,True,False,False,False,False,False,False,False
797,oYWixgv1kiPV1j02TYzaPA,False,False,False,False,False,True,False,False
798,z45xS0Kc6GpiITwrpkRVdQ,False,False,True,False,False,False,False,False
799,-Uix-n4Jqo4W7ERagC5qAA,False,False,False,False,False,False,False,False
800,2g_auUWw7c3c2CUTgVqI8Q,False,False,False,False,False,False,False,False
801,0m99JzzybBddbP9mr2y5XA,False,False,False,False,False,False,False,False
802,fP4sMlVw_MvyGNv4xeTGDA,False,False,False,True,False,False,False,False
803,qmh6zxtJ8C8-YiUPv7ySlw,False,False,False,True,False,False,False,True
804,HaPwC4nxs6RPfe1pAQkQ4A,False,False,True,False,False,False,False,False
805,cZO6RmJcqRY9jGbYY71z-A,False,False,True,False,False,False,False,False
806,2LL-pWxdM_rvnaIpNxezsQ,False,False,False,True,False,False,False,False
807,DLJCwHGtbAV31UQ1lnIjlw,False,False,True,False,False,False,False,False
808,POiWEckMIOqX7TgBxXgCzw,False,False,False,False,True,False,False,False
809,ni4ppUp4oHq-OSSCgUIGiA,True,False,False,False,False,False,False,False
810,F7OsiFk9aLZtqZczA84xpw,False,False,False,True,False,False,False,False
811,lweobd-AOEP1lYNTfhuHhQ,False,False,False,False,False,False,False,False
812,oN_A87dyVD2FBk7coLnhCg,False,True,False,False,False,False,False,False
813,h7s4MRVvB726jWHCHiQ9kw,False,False,False,False,False,False,False,False
814,SjyIj--Ja60dQh5L-CWruA,False,False,False,True,False,False,False,False
815,QXV3L_QFGj8r6nWX2kS2hA,False,True,False,True,False,False,False,False
816,JTFFtWy_chbsHTs95yD_2Q,False,False,False,True,False,False,False,False
817,yhgOJXJd_XAU-8jIvcfq0g,False,False,False,False,True,False,False,False
818,oWD385Ues-RWJmhP_Riz1g,False,False,False,True,False,False,False,False
819,OHXnDV01gLokiX1ELaQufA,True,False,False,False,False,False,False,False
820,ssksLNNDZZfh_ydI78kDfg,False,False,False,False,True,False,False,False
821,N8D-5-fW7EkBdKjNYGhu0A,False,False,False,True,False,False,False,False
822,HPLB1Tr8ZB5UkD-2umKPdA,False,False,False,True,True,False,False,False
823,PYoGpgAUDgT6OMxD_fe79g,False,False,False,False,False,False,False,False
824,d2IDbGP7tT8C6vBtxdpmLg,False,True,False,False,False,False,False,False
825,V_TxEdzeEs8P5nGPANOY7A,False,False,False,True,False,False,False,False
826,OPxWcHK96_cbmiF7legDnA,False,False,False,True,False,False,False,False
827,3h5jLa-kbHg0cL7v9En0Lg,False,False,False,False,False,False,False,False
828,mbZe40oM-Ha-Q_qWh49-Mg,False,False,False,True,False,False,False,False
829,GWNmYFQw3WitfTPt5uGMvQ,False,False,False,False,True,False,False,False
830,2iTsRqUsPGRH1li1WVRvKQ,False,False,False,True,False,False,False,False
831,ajwGl90CuCZac3BKWY1ShQ,False,False,False,False,False,False,False,False
832,ZFyJ83LJkkO1dP82kzXKNg,False,False,False,True,False,False,False,False
833,4Azs1HUqi0Nk6s6xB_9jsQ,True,False,False,False,False,False,False,False
834,5l-yKN13VwfPwuSiBIqdJQ,False,True,False,True,False,False,False,False
835,84DjKzaR26vphu9fNI9nKg,False,False,False,True,False,False,False,False
836,Xy8R4AnLP3LxwFIYoPfhJg,False,False,False,True,False,False,False,False
837,cWfqbkMit27-Pg_bPUTwCg,False,False,False,True,False,False,False,False
838,ugLqbAvBdRDc-gS4hpslXw,True,False,False,False,False,False,False,False
839,ygaOvp0PLBYaYeN9cZAlGg,False,False,False,False,False,False,False,False
840,iRwT2pBa87Y54q8nqfNAzw,False,False,False,False,False,False,False,False
841,rwfZVEomWWGb-1wrvCpRuQ,False,False,False,True,False,False,False,False
842,SnMUTGhY2nW2Ldb0QJAjAg,True,False,False,True,False,False,False,False
843,NLEe-RzDSU-5BN6xp_WWCw,False,False,False,True,False,False,False,False
844,KRaxPApQv43oX6Dcv3jKQA,False,False,False,True,False,False,False,False
845,NvKNe9DnQavC9GstglcBJQ,False,False,True,True,False,False,False,False
846,Y1LB0uDuJQ1jP5usRdsZZg,True,False,False,False,False,False,False,False
847,5fpXjlC71y_mKORnPdX5zA,False,True,False,False,False,False,False,False
848,tXqaK0lBEE1XJbzDPsdFvg,False,True,False,True,False,False,False,False
849,sJ8B4Lq6AY-m5dzIbDNgyQ,False,False,False,False,False,False,False,False
850,QXA7hvR4mhGwwLCNyRRCXg,False,True,False,False,False,False,False,False
851,X7C73DFozvFYiifj0DXhGA,False,False,False,True,False,False,False,False
852,V1EdIokE0YYN__dNYfXRdA,True,False,False,False,False,False,False,False
853,EcsUxHW1keLUl5w-3ZEbAw,False,False,False,True,False,False,False,False
854,nMQJ57am8aEnz1jy9Hl_3g,False,True,False,True,False,False,False,False
855,pooAgpZJn79L7JTgcK-o-Q,False,False,False,False,False,False,False,False
856,CR2DMfg3uP02PKT_fuygIw,False,False,True,True,False,False,False,False
857,DHUAQ4pzH9KKzGZDm1jZLg,False,False,False,False,False,False,False,False
858,o2nt0ZJP0WmdDL-4HV-p4w,False,True,False,False,False,False,False,False
859,FYRVCh_ctzqY1Yj_6hDk7A,False,False,True,False,False,False,False,False
860,O1p3opN9vH2ACTWQ5dP5lA,False,False,False,True,False,False,False,False
861,BcW7Z9lPmOB_8eS2lEuOqQ,True,False,False,False,False,False,False,False
862,HmsCerK_rub0Ulo0aC0f9A,True,False,False,False,False,False,False,False
863,rihKlAiPgJa5XcpZ1h9-bw,False,False,False,False,False,False,False,False
864,-wDNRL4lm1UgeFLG9KcrjQ,True,False,False,False,True,False,False,False
865,fb3ygmKzuhQx-ONlUJimtg,False,True,False,False,False,False,False,False
866,lF3klLu44Jaq3UqO9a50Pg,False,True,False,False,False,False,False,False
867,fuW-VCynECpKukrm-9nxdg,False,True,False,False,False,False,False,False
868,prPOsr3aS9IStGdBil9l5A,False,False,True,True,False,False,False,False
869,VAEMdy7M4Cm0fn_Itteemw,False,False,False,False,False,False,False,False
870,CeqWpwHBoaxwRcv5btnv6g,False,False,False,True,False,False,False,False
871,REXvfvEMPKbcLBD33y6fjA,True,False,False,False,False,False,False,False
872,mbOkgswPkYbbIUflogSC9A,True,False,False,False,False,False,False,False
873,Z3ZSar8IVAR2qIupqxMynA,False,False,True,True,False,False,False,False
874,FzY2g1J5IoMGmUDaw4ppFw,True,False,False,False,False,False,False,False
875,HyoPFfBHLK0lKVHWEdFpvQ,False,False,False,False,True,False,False,False
876,qRhxldX3lnOMJUNlytYvfQ,False,False,False,True,False,False,False,False
877,f4x1YBxkLrZg652xt2KR5g,False,False,False,True,False,False,False,False
878,QnTuluWsuNb3aYCl-J9HVQ,False,False,False,True,False,False,False,False
879,PSRZaGGxXmOmabL2si8pKw,False,False,True,False,False,False,False,False
880,wjf1uZNr6E4LQ0nUNHX5AA,False,True,False,False,False,False,False,False
881,yi9725wjRYYEoF-xE47_ig,False,True,False,True,False,False,False,False
882,M--CB6Fhp4XKxsR2PlcP9w,False,False,False,True,False,False,False,False
883,bgXb5YYzQvHXmM8owZB4fQ,False,False,False,True,False,False,False,False
884,tA5mqEP68qjbTFK9c14D7A,False,False,False,False,False,False,False,False
885,gZBhQmqZy9aIq3HID8Vjkw,False,False,True,False,False,False,False,False
886,5PP6BwtNYlPARHApB9lzcQ,False,False,False,True,False,False,False,False
887,u8-WDsLXAl0dXQW_wqWrDg,False,False,False,False,False,False,False,False
888,g9iIBuh-g4ld3w3kUWLMqw,False,False,True,True,False,False,False,False
889,burnDlH36FSphvf4vQf10w,True,False,False,False,False,False,False,False
890,YQ--LJ7pvjiDSqNv0TuKTQ,False,False,False,True,False,False,False,False
891,WCFz9KVJTtIXSVvD5NMYoQ,False,False,False,True,False,False,False,False
892,fJVrLAFaqcvzt1QAw12Uxw,False,False,False,False,True,False,False,False
893,5EicViODfX1qNOIhdb4OzA,True,False,False,False,False,False,False,False
894,Wlcl0ITWjyhqCiSlPmSAlg,False,False,False,False,False,False,False,False
895,mzQLni03qPCPxkUXQ52U_Q,False,True,False,False,False,False,False,False
896,tNP02RaH2XAMs91fj8d-og,False,True,False,False,False,False,False,False
897,DO5mQxiBOgHEznosjxvJXw,False,True,False,True,False,False,False,False
898,eJKnymd0BywNPrJw1IuXVw,False,True,False,True,False,False,False,False
899,oqSl1UbxD6n9aFnQiYY96w,False,False,False,False,False,False,False,False
900,kafUXRNfQm3e_U14S2WbmA,False,False,True,True,False,False,False,False
901,S_PEroRv40j1In11gNH2LQ,False,False,False,False,False,False,False,False
902,r9pcdBvf2wc6sIZP8DVIIw,False,False,False,False,False,False,False,False
903,tZEW8ESjrVmNGXvPnrR97w,False,False,False,False,True,False,False,False
904,FqJ1SWEBhgVl66FrcsovOQ,False,False,True,True,False,False,False,False
905,Q4AWWdBWe_ojYX1a4ffXFQ,False,True,False,False,False,False,False,False
906,VlMRR74NjdysPIfaUUSoBA,False,False,False,True,False,False,False,False
907,AN0bWhisCf6LN9eHZ7DQ3w,False,False,True,False,False,False,False,False
908,z57kLRRnYXcaIhFZnxNJCA,False,False,True,False,False,False,False,False
909,pfmr8R3WH8RXqW0W6D8ffQ,False,False,True,True,False,False,False,False
910,n4E8ltk6CidI4_9s5STVtA,False,False,False,True,False,False,False,False
911,rbDqCV2g23K3ZrTxmgoNBg,False,False,False,True,False,False,False,False
912,jBh399TajGcH28Zo2J1pHw,False,False,False,True,False,False,False,False
913,qy6RM3qsgXTanVH-TlJaXQ,False,False,False,False,True,False,False,False
914,Wg91oE233AzNieNryRJYYg,False,False,False,True,False,False,False,False
915,BQJokxJ4y4s57i7Mn65pvA,False,True,False,False,False,False,False,False
916,lsMvf-DxBO3As2KgLHtbFw,False,False,False,True,False,False,False,False
917,cFmranpzNq60YuAJDwCWVQ,False,False,False,True,False,False,False,False
918,Mnf10SaW1-8O3zVF_S16Dg,False,False,False,True,False,False,False,False
919,Tv19MQrLgdsvSG0myMYZBw,True,False,False,False,False,False,False,False
920,nQ--EthdNGaIf_nUkBj6Xw,True,False,False,False,False,False,False,False
921,kwacNh9UDn_sIf0-wBatgA,False,False,False,False,False,False,False,False
922,kE8hSuvO6eKtbRA1k541Jg,False,False,False,False,False,False,False,False
923,KdooPJ0ePho3p49WA3JpQw,False,False,True,False,False,False,False,False
924,f9sU31meK0bqAD7922sCog,False,False,False,True,False,False,False,False
925,gtVPsVK83JkeyrN1C1ozeQ,False,False,True,True,False,False,False,False
926,S-oIZWzHhTRF3iqqQMvYoA,False,True,False,False,False,False,False,False
927,QWbP1vKQOFjN-6pr0-78zQ,False,True,False,False,False,False,False,False
928,pCVQq3jzfrT2CNHAIMMy0g,False,False,False,True,False,False,False,False
929,1Z5S_Lkcl6vA3ZvrAG91TA,False,False,False,True,False,False,False,False
930,h5a8aJ_Pd71JzUGFA-IaAg,False,False,False,False,True,True,False,False
931,KdQM64AQ5_ppgs6RolwJ4w,False,True,False,False,False,False,False,False
932,R1AVTniig8uZfPy_2ObRQg,False,False,True,True,False,False,False,False
933,ZuNJelvkJD4wsXNBRg6t5w,False,False,False,False,True,True,False,False
934,Xqur5VuobC9WW3crdxZPBw,False,False,False,False,True,False,False,False
935,q3YnYPjLuBGRDi_59yTC5g,False,False,False,True,False,False,False,False
936,4mb32UmQULqg7IMck28vog,False,True,False,False,False,False,False,False
937,rtlsfmdufArhk-47sWIf2w,False,False,False,False,False,False,False,True
938,IkaII0DYh1OPGRnqx2ccvA,True,False,False,False,False,False,False,False
939,WlBvw6R1Qe2yIaZp-2ilZA,False,True,False,True,False,False,False,False
940,rcaPajgKOJC2vo_l3xa42A,False,False,False,False,False,False,False,True
941,r4KXghbUeo7mugAzinG9bA,False,False,False,False,False,False,False,False
942,0i9S0BejjRv0ZDwdO9XymA,False,False,False,False,False,True,False,False
943,lveadz48Q0_ke_p80D2rhg,False,True,False,False,False,False,False,False
944,YJ5CSYTHwZlqnR61P_lY9Q,False,True,False,False,False,False,False,False
945,7qFtiPg0gdbk911_mj6LoA,False,True,True,True,False,False,False,False
946,8RFT1woy0WnTp62ndVJgow,False,False,False,True,False,False,False,False
947,AI7zxDNVgO3pDyAP_rcA7A,False,True,False,False,False,False,False,False
948,maIam6HyU4FB_sBIk9ippA,False,False,False,True,False,False,False,False
949,QmVF3KJ07PsdroCFwOC_Ow,False,False,False,False,False,True,False,False
950,MUQS2XkrFl8QxCUHgSIzLA,False,False,False,False,False,False,False,False
951,JPfi__QJAaRzmfh5aOyFEw,False,False,False,False,True,False,False,False
952,QGAv-8tj5i4m4G-HDMnIbA,False,False,False,True,False,False,False,False
953,NIOwzgujIXKVBEVNTQBXpg,True,False,False,False,False,False,False,False
954,KkmPDIWzvwbBpyqOHT6pcQ,False,False,True,False,False,False,False,False
955,zRqi6L1u-YmmVAHjeUbGMQ,False,False,False,True,False,False,False,False
956,dZB5VuI4mCVRz8qQUwUgCg,True,False,False,False,False,False,False,False
957,LJQCv30PCIpC3FnvHF5mXQ,False,False,False,False,True,False,False,False
958,CZF9Nm8CFY2R9ZhfwYIARQ,False,False,True,True,False,False,False,False
959,Xl70366GI5Qao-ORQYCofA,False,False,False,False,True,False,False,False
960,eJNHwNoCk_hZbK8AeHDZ9g,False,False,False,True,False,False,False,False
961,9WAnQD1nj1j3zLZ7ONtvfQ,False,False,False,False,True,False,False,False
962,IV2CLIAAvF40lIFsu0BJtg,False,False,False,False,True,False,False,False
963,25wTaO0_Rk-GLb4k2uMs0Q,False,False,False,False,False,False,False,False
964,5VeKrLlQdJjMmKGwBBvMmw,False,False,False,False,False,False,False,True
965,NdUuGRxEH0waBQbL6R7mmg,False,True,True,True,False,False,False,False
966,7sGcBZwkD4yFLiBLS1WKgA,False,False,False,True,False,False,False,False
967,uUEKndnFbHD8mVkGiirtpA,False,False,False,True,False,False,False,False
968,azIZRqX_1qbp0_6GKSgSAA,True,False,False,False,False,False,False,False
969,M27gWyT2EpCCj-dSnXDJwA,True,False,False,False,False,False,False,False
970,-wvWO7UlQNK2IprIukH9uQ,False,False,False,False,False,False,False,False
971,mfQfNIb3TYeBSxsN1WD8eA,False,False,False,False,False,False,False,False
972,hy1TkGNnDuHfUHf_7kUqRw,False,True,False,False,False,False,False,False
973,VFcx35QDd_kZgLT4UDV8xg,False,True,False,False,False,False,False,False
974,kpLt4l5J5kbMD4oxQLC2aA,False,False,False,False,True,True,False,False
975,mhDG_wtuyTDr-c0rgfEMpQ,False,False,False,False,True,False,False,False
976,HYKTKG3X7jtLe6elxp63JQ,False,False,False,True,False,False,False,False
977,A-uZAD4zP3rRxb44WUGV5w,True,False,False,False,False,False,False,False
978,u-67zd1ImTv3EEr5kIdWrA,False,False,False,True,False,False,False,False
979,CoyeXg8FBsS_d20QzNIy-A,False,False,False,True,False,False,False,False
980,54LYVM1gCGQ2UVFK9QhgTw,False,False,False,False,False,False,False,False
981,VzUo-RURV3VnfNItAYM8yg,False,False,False,False,True,False,False,False
982,oljOuU-B7XUNQFPBjed2yQ,True,False,False,False,False,False,False,False
983,WO1sgbYB6u6VVcvChanp5g,False,False,False,False,False,False,False,False
984,Fi-2ruy5x600SX4avnrFuA,False,False,False,False,False,False,False,False
985,w0XjeV4WIUskQy8wwQf40w,False,False,False,True,False,False,False,False
986,i9mqSffakkmhtR_iyBnhnQ,False,False,False,False,False,False,False,False
987,WXSsJIO_uGGSxS9qC8x1gQ,False,False,False,True,False,False,False,False
988,ZW5ReCY3B9_TekUYWhr7HA,True,False,False,False,False,False,False,False
989,RwMLuOkImBIqqYj4SSKSPg,False,True,False,False,False,False,False,False
990,3BCsAgo_1i4xMuTyLKMLRQ,False,False,False,True,False,False,False,False
991,6JTxM3pZAaiauddFu88VpA,False,True,False,False,False,False,False,False
992,l4qomOr-2ZDOjWXSZXpzZg,False,False,False,False,False,False,False,False
993,IB8zLlGraOg9LU7qQVLPyg,False,False,False,False,False,False,False,False
994,1qTx9z8RMz7RIYKAfnpZ0A,False,False,False,False,True,False,False,False
995,Wht6JaY_yLIb3usuPvSulA,False,True,False,False,False,False,False,False
996,arkgHRBReRqIPUP1vuPz4g,False,False,False,True,False,False,False,False
997,BORPULADzZV6_LJZzcsywQ,False,False,False,True,False,False,False,False
998,xfWdUmrz2ha3rcigyITV0g,False,False,False,True,False,False,False,False
999,AqfEIxefqdArIWf9YUVAtQ,False,False,False,True,False,False,False,False
1000,vHt0CSynqesXox-9nBj7uA,False,True,False,False,False,False,False,False
1001,1FAvxOUOGGyZoYNlAXACag,False,False,True,False,False,False,False,False
1002,GC5wcui5uejRZTi8OCNPkQ,False,True,False,False,False,False,False,False
1003,HSumjjzNb_gltxMe4-zd5w,False,False,False,True,False,False,False,False
1004,d4bMBIhBELF_bhkT-Sig3Q,False,False,False,True,False,False,False,False
1005,hm5Tgbj-IWQqe-ImqnBaNg,False,False,False,False,False,False,False,False
1006,BNubIia7rJAqSRxioUZGxg,False,False,False,False,False,True,False,False
1007,q5sa3zjAwIYMAgfPVxOdHw,False,False,False,False,False,False,False,True
1008,uR2GNRdrkY2KeYggp4bCUg,False,False,False,True,False,False,False,False
1009,MiUrif_vYOuITF4ALf7WHA,False,False,True,True,False,False,False,False
1010,k5pA0N9K2zy5OQZSqeC0jQ,False,False,False,True,False,False,False,False
1011,qjLlFfu2pnJ9lVYlj-4QVg,False,False,False,True,False,False,False,False
1012,e6ls6aHFa75xKEZUQUu1QQ,True,False,False,False,False,False,False,False
1013,YuhAHVsstmDENWuZM30tMA,False,False,False,False,False,True,False,False
1014,LdI_mN9SqgSiX-OqQtZcig,False,False,True,True,False,False,False,False
1015,BjH8Xepc10i6OhCDQdX6og,False,False,False,True,False,False,False,False
1016,UNI1agsPX2k3eJSJVB91nw,False,False,False,True,False,False,False,False
1017,OjApDLQUPV8c_yPCg8xZog,False,False,False,True,False,False,False,False
1018,x1fx7C_tc064cFATjl4fmQ,False,False,False,True,False,False,False,False
1019,3TRgD3KLVis61eGvMZrykA,False,False,False,False,True,False,False,False
1020,x8O-Mll5ksDpeIgtA0XY-w,False,False,False,False,True,False,False,False
1021,D6K3VT6S8FwFm4u5uN8T8g,True,False,False,False,False,False,False,False
1022,27S0qvkcnRpVV8sr8GR7bw,False,False,False,False,False,False,False,False
1023,wXRhRfnXaV_icpT5P8r9pg,False,False,True,False,False,False,False,False
1024,ZosrzTfiiPhbURA04AQTUA,False,False,False,True,False,False,False,False
1025,bUnm0-YK5HicLzkvMWwqjQ,False,False,True,False,False,False,False,False
1026,wYrkCpUlxhb89nnNGUX4AA,True,False,False,False,True,True,False,False
1027,Trbt0Ex85yvwT8DHoEFCvg,False,False,False,True,False,False,False,False
1028,31cOttU_tML5b6eLLXZfsQ,True,False,False,False,False,False,False,False
1029,FQB3VXrWYM_m_XrzwRozAg,False,False,False,False,False,False,False,False
1030,Tyg2orO7RC9VL4zoooHS7g,False,False,False,True,False,False,False,False
1031,q3dJQtwZQrrurNT-1bNKgQ,False,False,True,False,False,False,False,False
1032,Ki8seQY5mtXc36xjoMfeDA,False,False,True,True,False,False,False,False
1033,qFAw6wHMMcr4ctF-ZdGhEA,False,False,True,False,False,False,False,False
1034,oh-aOlWk7zIPFmxmFMoRdg,False,False,False,False,False,False,False,False
1035,OFw59czUoeeosFMKfRawmg,False,False,False,True,False,False,False,False
1036,CZhc8YXdFLhAI4ViC2ERTg,False,True,False,False,False,False,False,False
1037,umXvdus9LbC6oxtLdXelFQ,True,False,False,True,False,False,False,False
1038,ntfDRwVlUb3nmWdMdPjq0Q,True,False,False,False,False,False,False,False
1039,iUg-giEl5nINQoc6yau5yQ,False,False,False,False,False,False,False,False
1040,Wbi-x-1Nbn6LFCMOSN6F5Q,False,True,False,False,False,False,False,False
1041,-JfncbVURtvuzBbof40o1w,False,False,False,True,False,False,False,False
1042,AVXw5x9Sg-jD5EVcvpxrQA,False,False,False,False,False,False,False,False
1043,z7IEawyWhsdjc-7clTJWUQ,False,False,False,True,False,False,False,False
1044,2O_b-IAAW7SoPt__RX1Kww,False,False,True,True,False,False,False,False
1045,Gh1BoQNMGkh91pSHqvDRAA,False,False,False,False,True,True,False,False
1046,upgjUq616Yz1IvAvysDLWA,False,False,False,True,False,False,False,False
1047,CWhCFNnV60zdQo4c1GBWOA,False,False,False,True,False,False,False,False
1048,KXITXbKuE60WSUDs7NZVLQ,False,False,False,True,False,False,False,False
1049,94GNGMxmruuqRLRhLqllWw,False,False,False,False,False,False,False,False
1050,QUxzvPrcWSXCKtYcneXIVA,False,True,False,False,False,False,False,False
1051,R6jpwPBe9edy0P64uyaLKA,False,False,False,True,False,False,False,False
1052,KDdu9HDswaJYExaGDuzRjQ,False,False,False,False,False,False,False,False
1053,d6_51PI94EC1C5sG9hi6HA,False,False,False,True,False,False,False,False
1054,CBb7z-MTbkzBvsUHBDqxEg,False,False,False,True,False,False,False,False
1055,4vm2W7J_ztH0vcX4bKfuXw,False,True,False,False,False,False,False,False
1056,lHCwqXdDSmlmqe88WpjeEg,False,False,False,True,False,False,False,False
1057,dlTgsi51JXinnmijEVuITw,False,False,False,True,False,False,False,False
1058,rbQOcy2n8dBPpm5ua3VU_Q,True,False,False,False,False,False,False,False
1059,0ydy2fdDg6kpGy1dbnHYsQ,False,True,False,False,False,False,False,False
1060,4MGlJYAiP5RYHzyQozAeAA,False,False,False,True,False,False,False,False
1061,BIuXMWuQIlC1ZlC3lTzy-w,True,False,False,False,False,False,False,False
1062,xxAGaqYnboeR0SilS7DbAg,False,False,False,True,False,False,False,False
1063,UUfioP3G4Qowm0x2HQlPtA,False,True,False,False,False,False,False,False
1064,Nsi49BE_XsjJ0oOXwhH8hA,False,False,False,False,True,False,False,False
1065,02pL_Xj3sTO_lHcWqUcwKA,False,False,False,False,False,False,False,False
1066,2RFe9vDTzyBkF4mvsFDDow,False,False,False,True,False,False,False,False
1067,AtD6B83S4Mbmq0t7iDnUVA,False,False,False,False,True,False,False,False
1068,QF2P3oJqCJC9z0TPDDFVxw,False,True,False,False,False,False,False,False
1069,Cfry9-vvuseDsbF3Q2H8ew,False,True,False,False,False,False,False,False
1070,1gU1ZNbcvk0puuUQjbl23w,True,False,False,False,False,False,False,False
1071,_2fjiOHfu-S7fS2n4wfySw,False,False,False,False,False,False,False,False
1072,4X0KWUPcD2EkHN83aa4cXg,False,False,False,True,False,False,False,False
1073,5z1WIr7E9P2CSzyN5seeSA,False,False,False,False,False,False,False,False
1074,hmL0KnYU6F9_egjlLmizKA,False,False,False,True,False,False,False,False
1075,WI1xBMN_rEaVPOL9Ad2gpQ,False,False,False,True,False,False,False,False
1076,Fe699lNnpiZIGjgmuQahXA,True,False,False,False,True,False,False,False
1077,D8yYMxz0p6oQnOQnLRUIyA,True,False,False,False,True,False,False,False
1078,DsAZ2gzuGK9_wKzMiGqIjw,False,False,False,True,False,False,False,False
1079,mDoLWEOFmxcQ5TAPqxoJLg,False,False,False,True,False,False,False,False
1080,h5qBxa_L-pIdNSOBQxTNGQ,False,False,False,True,False,False,False,False
1081,gGS9Os0UBBO8BosD3VnwqQ,False,False,True,True,False,False,False,False
1082,px2l_fl2_LlVthj50T7o2g,False,False,False,False,True,False,False,False
